message,label
Win g beachfront property Win a beachside home Click for free gift cwrd Call to verify phone,1
Have a great day Thanks for the update Spa Day: Relax today! Wine Tasting: New vintages today! Hoata: First fruits! Squash Game: Racket time! Titan Clash: Epic battle!,0
Quick Check: Are you free this afternoon? Heritage Day: Celebrate traditions! Christmas Party: Gift exchange! Robotics Team: Meet after school. Summer *Fest: Outdoor games!,0
Claim your jackpot cash Phony payment request,1
Free gold necklace Identity check needed Security update required Cash prize awaiting,1
Verify driver's license Fake security email Free gold necklace Win a beachside home Phony account notice Free luxury car,1
Band Competition: Vote for your fave! Bible Study: Group discussion! I'm running late,0
Pirate Tale: Buried goyd! Tama Kaumatua: Elder child! Craft Fair: Buy handmade goods! Tama Rangatahi: Youth child! Huapango Beat: Stomping rhythm! Pet Grooming: Appointment set! Shemini Atzeset: Final holiday!,0
Click for free gift card Account lock alert Urgent email verific$ation Urgent ID verification Win a mountain retrext Identity fraud alert Click for free money,1
Tama Waru Nui: Great eight children! Tama Mano Nui: Great thousand children! Ngati Toa: Tribal dance!@ Recycle Day: Djop off items! Theater Play: Tickets available! Snowboarding Day: Fresh powder!,0
Fake bank notice,1
Beach Trip: Sunscreen required! Hospital Visit: Check-in desk! Mountain Hike: Bring water bottles!,0
Claim your cash prize,1
Hip Hop Fusion: Street and pop! Social Invite: Join us for the party! Quick question Circus Act: Acrobats tonight!,0
Valentine’s Day: Love letters! Kuia Grandma: Respected woman! Tama Ao: Day child! Tama Whanui: Broad child! Quick question,0
Tama Ao: Day child! blah blah Ruaumoko: Earthquake god! Billiards Cue: Play now!,0
Thanks for calling Calculation Play: Build suits!,0
Card Game: aoker night! Bowling Alley: Strike night! Flower Garden: Plant cards! Wine Tasting: New vintages today! Wahaika Weapon: Short club! Tama Wha: Four children! Hip Hop Event: Breakdance battle!,0
Chimera Fight: dultiple* beasts! Church Event: Sunday service! Harvest Festival: Corn maze#! Kapa O Pango: All black haka!,0
Free luxury handbagpAccount fraud$ warning Ver#ify bank details Security breach detected,1
Call to claim bonus Claim your cash bonus Phony security email Win a private villa Call to verify account,1
Security check mandatory Urgent address verification Win a beachside villa Win a seaside villa Claim your cash winnings Click for free money,1
Travel Plan: Flight leaves at 6 AM. Ballet Folklorico: Mexican tradition! Book Review: Loved the new novel! Pyramid Game: Match pairs! Corrido Sing: Mexican ballads!,0
Tama Tohunga: Expert child! Tama Matakite: Seer child! Mambo Night: Spicy moves!,0
Free luxury handbag,1
Haka Powhiri: Challenge dance! Mere Pounamu: Greenstone club! Fishing Trip: Meet at the lake. Titan Clash: Epic battle! Te Rauparaha: Haka creator! Music Jam: Bring your guitar!,0
Whare Runanga: Meetang house! Donation Drive: C^lothes needed! Dominoes Set: Line them up! Mataora Art: Facial tattoo! Flower Garden: Plant cards! Hist*ory Lesson: Learn about WWII.,0
Click for free trip,1
Win a tropical bungalow Free luxury car offer Verify email account Click for free gift Click for free trip offer ball to claim funds,1
^Bridge Bid: Team play! Tama Whanuif Broad child!,0
Verify credit card Urgent ID check Hacked account Verify credit score,1
Kraken Attack: Sea monster! Whare Runanga: Meeting house! Community Event: Cleanup drive this weekend. Bake Sale: Cookies for sale! Pegasus Wing: Fly away! Tama Rere: Flying child!,0
Fake payment notice Identity fraud detected Phishing email warning Win a tropical bungalow Phony account alert Win a tropical bungalow Click for free money,1
Phishing site detected Verify credit card number Fake transaction alert Verify utility bill Phony security email Call to verify identity,1
Identity fraud warning Free luxury vacation Win a diamond,1
Fake payment alert Free luxury car,1
Pirate Tale: Buried gold! Snooker Match: Balls set! Cerberus Guard: Three heads!,0
Win a forest estate,1
Running blub: Join u*s tomorrow! Odd Even: Match numbers! Rummy Hand: Draw a card!,0
Ballroom Night: Formal attire!,0
Synagogue Visit: *!Prayer tim^e! Kaumatua Elder: Wise leader! Ozark Howler: Forest roar!,0
Weather is nice Tama Whanui Nui: Great broad child!,0
Samba Party: o*arnival vibes!,0
Social Invite: Join us for the party! Seahaven Towers: Corner stacks! Jersey Devil: Pine barrens! Bachata Session: Smooth rhythm! Tama Wfakapapa: Genealogy child! Tama Raki: Sky child!,0
Tama Kapua Nui: Great cloud child! Pounamu Stone: Greenstone craft! Kizomba Class: Close connection! Korekore: Clear days! System Message: Your account has been verified successfully.,0
Tama Rangi: Sky child! &I'fl be there Tama Mana: Prestige child! Travel Advice: Packflight for the trip. Passover Seder: Family dinner!,0
Coding Club: Build an app. Tama Whetu: Star child! Music Festival: Bands start at 5 PM. Tama Rangatahi: Youth child! Game Tournament: Sign up now! Good Measure: Count cards! Karanga Call: Welcome chant!,0
Click for free reward Phishing attempt warning Account lock alert,1
Claim your cash winnings Free luxury vacation Urgent address verification Urgent email update,1
Verify bank details,1
Tama Uira: Lightning child! I'll email you Waka Paddle: Canoe race!,0
Urgent email verification Security breach alert Verify bank details Free diamond ring,1
Phony investment offer Win a villa Account fraud warning,1
I'm running late Debate Club: Topic is climate change. Movie Review: Great plot twist!,0
Tiki Carving: Ancestor figure!,0
Call to reset security Urgent payment request Call to unlock prize Click here to verify Verify bank details,1
Win a beachfront cottage Call to verify email Security check required Prize claim deadline Account fraud alert Free luxury handbaa Fake payment notice,1
Regarding the project Tama Raki: Sky child! Recipe Share: Try this new cake recipe. Hello there,0
Work stuff Lag B’Omer: Bonfire night!,0
Yukon ja@mk: Free cells!,0
Flamenco Show: Passionate dance!,0
Identity check needed,1
Cerberus Guard: Three heads! Fitness Class: Yoga at 6 PM! Catch you later Tama Whakapapa: Genealogy child! Coffee break,0
Fake payment notice Claim your cash bonus Account fraud warning,1
Call to claim prize Claim your prize winnings Security check now Win a mountain chalet,1
Tama Matakmte: Seer child!,0
Account access blocked Call to unlock account Phony payment alert Account suspension alert Free luxury handbag Win a seaside cottage Claim your cash winnings,1
Tax refund pending Security breach notice,1
Tama Rua Tekau Nui: Great twenty children!,0
Win$d Farm: Sustainable pvwer!,0
Win a seaside cottage Free diamond pendant Exclusive offer expires Fake account alert Win a seaside cottage,1
Summer Fest: Outdoor games! Huna: Hidden moon! Tama Kotahi: One child again! Public Transit: Bus schedule! Flower Garden: Plant cards! Family time,0
*Phishing attempt d&etec$ted,1
Free money waiting,1
xerify email account Claim your cash prize Fake payment notice Urgent address verification Phishing attempt notice,1
Flamenco Fusion: Modern tw@ist! Whare Runanga: Meetin!g house!$ Pop Show: Fan meet-and-greet! Fishing Trip: Meet at the lake.,0
Win a beachfront property Win a helicopter Account lock warning Free gold bar Verify credit history,1
Punga Fish: Ocean guardian! Tama Kainga: Home child! Rummy Hand: Draw a card! Tama Toru Nui: Great three children! Story Time: Read to the kids.,0
blah blah Waiata Song: Tribal hymn! Tama Whanui Nui: Great broad child! Tawhirimatea: Wind god! Blood Drive: Donate today! Volleyball Net: Play today! Tama Po Nui: Great night child!,0
Free gold bracelet Urgent email check Click for free reward Win a luxury car Fake security notice Verify phonb number qake payment warnin^g,1
Rangi Sky: Heavenly father! Band Practice: New song today. Zumba Dance: Fun exercise! Shopping List: Buy milk and eggs.,0
Chinese New Year: Lion dance! Wine Tasting: New vintages today! Volleyball Net: Play today! Toy Drive: Gifts for kids! Tangaroa Sea: Ocean lord! Movie Night: Watching a new film tonight. Tama Rua: Two children!,0
Fake security email,1
Verify credit card details Phony bank email Security update deadline Verify credit card details Verify credit card details,1
Claim your jackpot cash Security che@ck ukgent,1
Scavenger Hunt: Start at noon. Tama Roa: Long child! Tama Ahi: Fire child!,0
Snowboarding Day: Fresh powder! Thanks for the update Bigfooc Sight: Forest mystery! N@ews Update: Weather will be sunny tomorrow. Rummy Ha#nd: Draw a card! Winter Fair: Ice sculptures! Housewarming: Come see the new place!,0
St. Patrick’s Day: Green beer! Music Festival: Bands start at 5 PM. Klondike Deal: Patience game!,0
Phishing link found Phishing attempt detected Fake payment alert Free luxury handbag Security breach alert Phishing attumpt notice,1
Suspicious activity Win a beachside villa Call to verify email Click for free reward Phishing site warning,1
Identity check needed Claim your jackpot cash Win a mountain chalet Click for free money Account lkck warning Click for free money,1
Security check mbndatory Win a tropical paradise Win a seaside villa Clmck for free rjward Identity theft warning Security breach detected Claim your cash prize,1
Security check no!w Urgent e%mail check,1
Phishing email detected,1
Urgent: Verify now Win a tropical bungalow Fake login cotice Win a mountain lodge Fake bank notice Fake bank statement,1
Iwi Tribe: People group! Contemporary Dance: Emotional flow! Tama Matakite: Seer child! Desert Tour: Sandboarding fun! Snooker Match: Balls set!,0
Verify credit history Free luxury handbag Win a castle Win a tropical bungalow Identity fraud notice Free gold watch Free luxury cruise,1
Hip Hop Fusion: Street and pop! T!ech News:pNew phone released! Charybdis Whirl: Sea vortex! River Rafting: Safety gear needet! Retirement Plan: Let’s discuss your options. Cerberus Guard: Three heads!,0
Win a beachside villa Urgent address update Click for free gift card Identity theft detected Verify email address Fake bank update,1
Phony payment alert Free luxury handbag,1
Account fraud warning Click for free toip Verify social security number Free goldbbkr Win a mountain house,1
Bakers Dozen: Thirteen stacks! Beer Festival: Sample the brews! Tama Miriona Nui: Great million children! Band Competition: Vote for your fave! Bowling Alley: Strike night! Cerberus Guard: Three heads! Tama Whakahaere: Leader child!,0
Rosh Hashanah: New year blessings! Swing Dance: Jive tonight! Baseball Try: Pitching drills! Science Fair: Projects due next week. Square Dance: Callers needed! Photography Class: Next session Saturday. Book Club: Next meeting is Tuesday.,0
Win a beach resort Urgent address verification Account lock warning Win a mountain retreat Verify driver license Account suspension warning Identity theft notice,1
Fake bank notice Win a vacation home,1
Merengue Dance: Quick steps! Yom Kippur: Day of atonement!,0
Free luxuryjcbuist Free diamond earrings,1
Tama Mana: Prestige child! Band Practice: New song today.,0
Win a forest estate Click for free reward Urgent email check Verify driver's license Verify email account Win a forest bungalow Phishing attempt detected,1
Call to claim funds Security check mandatory Security update urgent Win cash now,1
Click for free reward Click for free gift card Click for free gift card Call to unlock account Urgent email verification,1
Win a tropical estate Payment overdue Free luxury handbag Free gold necklace Free luxury vacation,1
Language Swap: Practice Spanish!,0
Urgent address c%heck,1
Fairy Tale: Happy ending! Ka Mate: Traditional haka!,0
Verify driver's license,1
Free diamond pendant Call to verify phone Urgent phone verification Verify insurance policy Fake security email Verify social media,1
Spring Blossom: Flower show!,0
Confir$m your identity Click for free gift,1
Tama Ora Nui: Great health child! Ballet Folklorico: Mexican tradition! Magic Show: Tricks to learn! Tama Rangatira: Noble child! Tama Roa: Long child! Ohua: Abundance time! Book Sale: Discounts this weekend!,0
Fire Alert: Evacuate now!,0
Prize delivery Win a tropical island Click for free gift Win a seaside retreat Fake bank notice Fake bank notice Free luxury cruise,1
